timestamp,level,component,message,parsed,source_file,hour,date,time_delta,is_error
2025-05-01 03:30:56,INFO,auth,Password changed for user user_46,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:30:58,INFO,worker,Queue status: 87 pending jobs,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:31:07,INFO,scheduler,Cron job cron_data_import completed successfully,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:31:12,INFO,api,API call to /api/v1/orders endpoint completed,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:31:15,INFO,api,Rate limit status: 88/100,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:31:19,INFO,api,Request processed successfully in 119ms,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:31:26,ERROR,database,Deadlock detected on table users,True,server_1.log,3,2025-05-01,7.0,True
2025-05-01 03:31:28,INFO,database,Query executed in 661ms,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:31:30,WARNING,api,Slow API response: 325ms,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:31:39,WARNING,api,Deprecated endpoint /api/v1/users accessed by client settings,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:31:49,WARNING,scheduler,Cron job cron_report_generation taking longer than expected,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:31:51,INFO,scheduler,Next maintenance window: 2025-05-09 23:10:47,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:31:54,INFO,worker,Job backup-4034 started,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:32:00,ERROR,auth,Login failed for user user_38: Invalid password,True,server_1.log,3,2025-05-01,6.0,True
2025-05-01 03:32:10,INFO,worker,Job data_import-4325 started,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:32:16,DEBUG,frontend,DOM fully loaded: 412 elements,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:32:24,INFO,auth,New account created: user_14,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:32:34,INFO,cache,Cache hit ratio: 74%,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:32:36,ERROR,scheduler,Task data_import_task failed to schedule: Resource conflict,True,server_1.log,3,2025-05-01,2.0,True
2025-05-01 03:32:46,DEBUG,cache,Cache eviction policy triggered,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:32:52,INFO,scheduler,Next maintenance window: 2025-05-09 23:10:47,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:33:02,WARNING,api,Rate limit warning for IP 51,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:33:13,INFO,database,Connection pool status: 39/50 active,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:33:15,INFO,api,Request processed successfully in 250ms,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:33:18,INFO,auth,New account created: user_18,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:33:22,INFO,api,API call to /api/v1/search endpoint completed,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:33:24,INFO,scheduler,Next maintenance window: 2025-05-13 23:10:47,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:33:32,WARNING,database,Index fragmentation at 60%,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:33:41,INFO,frontend,Page /profile loaded in 3446ms,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:33:43,INFO,worker,Queue status: 8 pending jobs,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:33:51,INFO,scheduler,Next maintenance window: 2025-05-10 23:10:47,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:33:54,INFO,cache,Cache hit ratio: 97%,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:34:03,INFO,scheduler,Next maintenance window: 2025-05-14 23:10:47,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:34:08,ERROR,auth,Login failed for user user_12: Invalid password,True,server_1.log,3,2025-05-01,5.0,True
2025-05-01 03:34:14,INFO,frontend,Asset styles-3.css cached successfully,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:34:16,CRITICAL,scheduler,Scheduler service down,True,server_1.log,3,2025-05-01,2.0,True
2025-05-01 03:34:23,WARNING,auth,Session expired for user user_31,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:34:26,INFO,scheduler,Scheduler status: 26 active tasks,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:34:35,INFO,auth,Password reset requested for user_32,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:34:38,INFO,scheduler,Scheduler status: 10 active tasks,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:34:45,INFO,scheduler,Cron job cron_cleanup completed successfully,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:34:50,INFO,database,Rows affected: 68,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:34:56,INFO,database,Connection pool status: 19/50 active,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:35:03,INFO,database,Rows affected: 202,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:35:05,ERROR,frontend,Form submission failed: signup,True,server_1.log,3,2025-05-01,2.0,True
2025-05-01 03:35:12,INFO,database,Rows affected: 414,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:35:15,ERROR,api,Invalid parameters in request to /api/v1/users,True,server_1.log,3,2025-05-01,3.0,True
2025-05-01 03:35:23,INFO,api,Rate limit status: 83/100,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:35:25,ERROR,api,Authentication failed for API request from Invalid parameters,True,server_1.log,3,2025-05-01,2.0,True
2025-05-01 03:35:29,WARNING,frontend,Form validation warnings: signup,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:35:37,INFO,api,Rate limit status: 75/100,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:35:45,INFO,auth,Password changed for user user_2,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:35:53,INFO,cache,Cache entry recent_items:user_42 refreshed,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:35:59,INFO,worker,Worker worker-1 processed 43 jobs,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:36:08,INFO,frontend,Page /about loaded in 4259ms,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:36:14,WARNING,database,Connection pool approaching limit: 42/50,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:36:22,WARNING,scheduler,Scheduler approaching task limit,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:36:24,INFO,worker,Worker worker-1 processed 16 jobs,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:36:33,ERROR,worker,Job cleanup-9501 failed: Timeout,True,server_1.log,3,2025-05-01,9.0,True
2025-05-01 03:36:38,INFO,scheduler,Scheduler status: 29 active tasks,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:36:41,INFO,frontend,Asset styles-2.css cached successfully,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:36:43,INFO,database,Database cleanup completed in 12s,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:36:45,INFO,worker,Job cleanup-4645 completed in 201s,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:36:48,INFO,cache,Cache hit ratio: 84%,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:36:59,WARNING,api,Slow API response: 475ms,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:37:00,WARNING,api,Slow API response: 295ms,True,server_1.log,3,2025-05-01,1.0,False
2025-05-01 03:37:09,INFO,database,Connection pool status: 26/50 active,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:37:12,INFO,frontend,Page /contact loaded in 3632ms,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:37:15,INFO,api,User user_17 accessed resource admin,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:37:20,INFO,database,Query executed in 1545ms,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:37:27,INFO,api,Request processed successfully in 122ms,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:37:29,ERROR,auth,Login failed for user user_25: Account disabled,True,server_1.log,3,2025-05-01,2.0,True
2025-05-01 03:37:35,INFO,scheduler,Task report_generation_task scheduled for 2025-05-07 23:45:47,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:37:39,INFO,frontend,Page /login loaded in 4092ms,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:37:49,WARNING,auth,Session expired for user user_35,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:37:56,INFO,cache,Cache hit ratio: 80%,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:37:58,INFO,scheduler,Next maintenance window: 2025-05-14 23:10:47,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:38:02,WARNING,frontend,Slow page load: /home took 3912ms,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:38:11,INFO,cache,Cache entry recent_items:user_34 refreshed,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:38:17,INFO,database,Database cleanup completed in 12s,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:38:24,INFO,cache,Cache size: 2408MB,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:38:32,INFO,frontend,User user_22 viewed /profile,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:38:36,INFO,api,User user_48 accessed resource admin,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:38:43,INFO,database,Database cleanup completed in 3s,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:38:53,INFO,cache,Item preferences:user_49 added to cache,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:39:01,INFO,frontend,Form submission processed: contact,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:39:10,ERROR,cache,Cache eviction error: Out of memory,True,server_1.log,3,2025-05-01,9.0,True
2025-05-01 03:39:17,INFO,frontend,Form submission processed: signup,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:39:24,WARNING,scheduler,Task report_generation_task delayed by 204s,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:39:31,WARNING,auth,Unusual login location for user user_38: Tokyo,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:39:34,INFO,frontend,Page /about loaded in 2782ms,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:39:38,INFO,auth,User user_25 logged in successfully,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:39:49,INFO,frontend,Form submission processed: contact,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:39:52,CRITICAL,cache,Cache data loss detected,True,server_1.log,3,2025-05-01,3.0,True
2025-05-01 03:40:00,INFO,api,Request processed successfully in 47ms,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:40:07,INFO,worker,Queue status: 55 pending jobs,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:40:10,INFO,database,Connection pool status: 39/50 active,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:40:18,ERROR,auth,Account locked for user user_36,True,server_1.log,3,2025-05-01,8.0,True
2025-05-01 03:40:26,WARNING,scheduler,Cron job cron_email_delivery taking longer than expected,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:40:37,WARNING,database,Index fragmentation at 12%,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:40:48,ERROR,scheduler,Cron job cron_email_delivery failed: Dependency error,True,server_1.log,3,2025-05-01,11.0,True
2025-05-01 03:40:53,INFO,api,Request processed successfully in 40ms,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:41:00,WARNING,database,Connection pool approaching limit: 38/50,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:41:08,WARNING,cache,Cache approaching size limit: 7588%,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:41:13,WARNING,frontend,Asset styles-2.css not found in cache,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:41:24,INFO,scheduler,Task cleanup_task scheduled for 2025-05-07 23:49:47,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:41:32,INFO,database,Database cleanup completed in 5s,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:41:38,INFO,cache,Cache size: 5489MB,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:41:43,INFO,frontend,User user_9 viewed /profile,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:41:52,INFO,auth,Password changed for user user_16,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:42:03,INFO,worker,Worker worker-1 processed 13 jobs,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:42:08,INFO,auth,User user_16 logged in successfully,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:42:14,INFO,database,Rows affected: 539,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:42:24,INFO,worker,Job data_import-1207 started,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:42:25,INFO,database,Database cleanup completed in 1s,True,server_1.log,3,2025-05-01,1.0,False
2025-05-01 03:42:30,INFO,api,Request processed successfully in 496ms,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:42:39,INFO,frontend,Asset styles-8.css cached successfully,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:42:50,INFO,scheduler,Next maintenance window: 2025-05-10 23:10:47,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:42:58,INFO,cache,Cache hit ratio: 76%,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:42:59,WARNING,auth,Unusual login location for user user_1: New York,True,server_1.log,3,2025-05-01,1.0,False
2025-05-01 03:43:03,INFO,scheduler,Scheduler status: 33 active tasks,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:43:13,DEBUG,worker,"Job data_import-9126 details: params={input: 'data.csv', output: 'results.json'}",True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:43:23,INFO,database,Database cleanup completed in 22s,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:43:29,WARNING,api,Rate limit warning for IP 89,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:43:39,INFO,api,User user_48 accessed resource settings,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:43:45,INFO,database,Rows affected: 603,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:43:47,ERROR,worker,Queue connection lost,True,server_1.log,3,2025-05-01,2.0,True
2025-05-01 03:43:50,WARNING,scheduler,Scheduler approaching task limit,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:43:57,INFO,worker,Worker worker-5 processed 78 jobs,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:44:03,INFO,scheduler,Next maintenance window: 2025-05-14 23:10:47,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:44:06,INFO,database,Rows affected: 352,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:44:17,ERROR,worker,Job data_import-4213 failed: Resource exhaustion,True,server_1.log,3,2025-05-01,11.0,True
2025-05-01 03:44:20,INFO,api,Rate limit status: 81/100,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:44:24,CRITICAL,cache,Cache data loss detected,True,server_1.log,3,2025-05-01,4.0,True
2025-05-01 03:44:25,INFO,api,API call to /api/v1/auth endpoint completed,True,server_1.log,3,2025-05-01,1.0,False
2025-05-01 03:44:36,INFO,database,Database cleanup completed in 13s,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:44:41,INFO,frontend,Page /home loaded in 4903ms,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:44:49,WARNING,scheduler,Task backup_task delayed by 76s,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:44:53,INFO,auth,Password reset requested for user_42,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:45:04,INFO,auth,Password changed for user user_2,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:45:05,INFO,auth,Password reset requested for user_28,True,server_1.log,3,2025-05-01,1.0,False
2025-05-01 03:45:10,INFO,database,Connection pool status: 19/50 active,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:45:17,INFO,api,API call to /api/v1/search endpoint completed,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:45:24,INFO,worker,Job report_generation-9475 completed in 427s,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:45:29,INFO,scheduler,Scheduler status: 13 active tasks,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:45:35,INFO,database,Query executed in 686ms,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:45:41,INFO,worker,Job report_generation-3328 started,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:45:52,INFO,database,Rows affected: 813,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:45:55,INFO,frontend,Asset styles-3.css cached successfully,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:46:02,ERROR,auth,Invalid token presented by user_31,True,server_1.log,3,2025-05-01,7.0,True
2025-05-01 03:46:13,INFO,database,Connection pool status: 17/50 active,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:46:21,WARNING,database,Slow query detected: 475ms,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:46:24,INFO,database,Connection pool status: 14/50 active,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:46:25,INFO,cache,Item user_profile:user_27 added to cache,True,server_1.log,3,2025-05-01,1.0,False
2025-05-01 03:46:32,INFO,cache,Cache size: 5904MB,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:46:36,WARNING,api,Rate limit warning for IP 94,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:46:37,INFO,scheduler,Cron job cron_email_delivery completed successfully,True,server_1.log,3,2025-05-01,1.0,False
2025-05-01 03:46:39,INFO,scheduler,Task data_import_task scheduled for 2025-05-07 23:52:47,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:46:45,INFO,scheduler,Cron job cron_data_import completed successfully,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:46:53,INFO,cache,Item product_list:user_47 added to cache,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:46:58,INFO,frontend,Form submission processed: contact,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:47:09,INFO,api,User user_26 accessed resource settings,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:47:19,INFO,worker,Job backup-9300 started,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:47:24,INFO,worker,Queue status: 25 pending jobs,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:47:29,ERROR,frontend,CSS parsing failed for styles-4.css,True,server_1.log,3,2025-05-01,5.0,True
2025-05-01 03:47:34,INFO,frontend,User user_16 viewed /dashboard,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:47:36,CRITICAL,auth,Possible brute force attack from IP 192.168.1.38,True,server_1.log,3,2025-05-01,2.0,True
2025-05-01 03:47:46,DEBUG,worker,"Job report_generation-4827 details: params={input: 'data.csv', output: 'results.json'}",True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:47:49,CRITICAL,scheduler,Critical scheduled task 2 missed,True,server_1.log,3,2025-05-01,3.0,True
2025-05-01 03:47:57,CRITICAL,worker,Critical job data_import-2206 failed repeatedly,True,server_1.log,3,2025-05-01,8.0,True
2025-05-01 03:48:06,WARNING,auth,Multiple failed login attempts for user user_42,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:48:08,INFO,cache,Cache hit ratio: 60%,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:48:12,INFO,database,Database cleanup completed in 5s,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:48:16,INFO,database,Query executed in 1335ms,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:48:18,ERROR,database,Query failed: Constraint violation,True,server_1.log,3,2025-05-01,2.0,True
2025-05-01 03:48:28,INFO,auth,Password changed for user user_33,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:48:33,ERROR,api,Authentication failed for API request from Invalid parameters,True,server_1.log,3,2025-05-01,5.0,True
2025-05-01 03:48:39,INFO,cache,Item settings:user_24 added to cache,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:48:42,INFO,auth,Password changed for user user_22,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:48:46,INFO,frontend,User user_39 viewed /products,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:48:53,INFO,auth,Password reset requested for user_36,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:49:03,CRITICAL,worker,Critical job data_import-4790 failed repeatedly,True,server_1.log,3,2025-05-01,10.0,True
2025-05-01 03:49:12,INFO,auth,Password reset requested for user_39,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:49:19,INFO,cache,Cache size: 7502MB,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:49:25,INFO,scheduler,Scheduler status: 17 active tasks,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:49:31,INFO,worker,Worker worker-1 processed 192 jobs,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:49:36,INFO,cache,Cache size: 5081MB,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:49:37,INFO,scheduler,Cron job cron_report_generation completed successfully,True,server_1.log,3,2025-05-01,1.0,False
2025-05-01 03:49:39,INFO,cache,Cache entry settings:user_1 refreshed,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:49:49,INFO,cache,Item recent_items:user_48 added to cache,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:49:56,INFO,cache,Cache size: 7095MB,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:50:07,INFO,scheduler,Next maintenance window: 2025-05-11 23:10:47,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:50:17,INFO,database,Rows affected: 960,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:50:25,WARNING,frontend,Asset script-9.js not found in cache,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:50:34,INFO,api,Rate limit status: 15/100,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:50:36,INFO,worker,Worker worker-3 processed 41 jobs,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:50:44,INFO,database,Database cleanup completed in 19s,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:50:45,INFO,cache,Cache size: 7290MB,True,server_1.log,3,2025-05-01,1.0,False
2025-05-01 03:50:50,INFO,worker,Job email_delivery-8971 completed in 34s,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:50:59,INFO,frontend,Asset script-10.js cached successfully,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:51:06,INFO,database,Query executed in 455ms,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:51:12,WARNING,cache,Stale data detected for key settings:user_12,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:51:18,INFO,scheduler,Scheduler status: 30 active tasks,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:51:23,INFO,frontend,User user_14 viewed /home,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:51:25,WARNING,api,Slow API response: 372ms,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:51:34,INFO,api,API call to /api/v1/products endpoint completed,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:51:43,WARNING,cache,Cache miss rate high: 37%,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:51:49,INFO,api,Rate limit status: 24/100,True,server_1.log,3,2025-05-01,6.0,False
2025-05-01 03:51:52,INFO,scheduler,Next maintenance window: 2025-05-14 23:10:47,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:51:56,INFO,auth,Password changed for user user_37,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:52:07,INFO,database,Rows affected: 927,True,server_1.log,3,2025-05-01,11.0,False
2025-05-01 03:52:16,WARNING,cache,Stale data detected for key preferences:user_13,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:52:24,INFO,api,User user_40 accessed resource dashboard,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:52:28,INFO,auth,New account created: user_2,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:52:37,INFO,worker,Job cleanup-8660 started,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:52:44,INFO,worker,Job backup-3792 completed in 488s,True,server_1.log,3,2025-05-01,7.0,False
2025-05-01 03:52:47,INFO,api,Request processed successfully in 333ms,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:52:52,INFO,cache,Cache entry preferences:user_36 refreshed,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:52:55,ERROR,worker,Job report_generation-2053 failed: Resource exhaustion,True,server_1.log,3,2025-05-01,3.0,True
2025-05-01 03:53:04,INFO,scheduler,Next maintenance window: 2025-05-08 23:10:47,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:53:09,INFO,api,User user_48 accessed resource dashboard,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:53:19,INFO,frontend,User user_6 viewed /dashboard,True,server_1.log,3,2025-05-01,10.0,False
2025-05-01 03:53:23,WARNING,frontend,Asset styles-10.css not found in cache,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:53:34,ERROR,auth,Login failed for user user_1: Invalid password,True,server_1.log,3,2025-05-01,11.0,True
2025-05-01 03:53:39,INFO,scheduler,Cron job cron_cleanup completed successfully,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:53:44,INFO,cache,Cache hit ratio: 90%,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:53:49,INFO,auth,Password changed for user user_1,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:53:51,WARNING,frontend,Slow page load: /dashboard took 5775ms,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:53:52,ERROR,worker,Job backup-2895 failed: Resource exhaustion,True,server_1.log,3,2025-05-01,1.0,True
2025-05-01 03:53:54,INFO,database,Database cleanup completed in 27s,True,server_1.log,3,2025-05-01,2.0,False
2025-05-01 03:53:59,INFO,scheduler,Cron job cron_backup completed successfully,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:54:08,INFO,api,Rate limit status: 81/100,True,server_1.log,3,2025-05-01,9.0,False
2025-05-01 03:54:12,WARNING,worker,Queue backlog detected: 247 jobs,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:54:16,INFO,api,API call to /api/v1/auth endpoint completed,True,server_1.log,3,2025-05-01,4.0,False
2025-05-01 03:54:24,INFO,database,Connection pool status: 24/50 active,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:54:27,INFO,database,Rows affected: 400,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:54:32,INFO,frontend,Asset script-3.js cached successfully,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:54:40,INFO,scheduler,Cron job cron_data_import completed successfully,True,server_1.log,3,2025-05-01,8.0,False
2025-05-01 03:54:43,INFO,worker,Job data_import-7531 completed in 481s,True,server_1.log,3,2025-05-01,3.0,False
2025-05-01 03:54:48,INFO,database,Query executed in 1798ms,True,server_1.log,3,2025-05-01,5.0,False
2025-05-01 03:54:55,INFO,cache,Cache size: 5425MB,True,server_1.log,3,2025-05-01,7.0,False
